,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,racepctblack,racePctWhite,racePctAsian,racePctHisp,nonViolPerPop,ViolentCrimesPerPop,State
1907,14.3,28.26,23.72,6.43,51.66,93.21,64.23,0.89,37.19,3.14,95.48,1.06,0.53,2502.19,604.73,Tennessee
1908,16.96,32.08,20.35,6.41,50.38,93.35,62.91,1.89,44.38,4.43,94.82,0.58,0.34,5849.84,570.65,Tennessee
1909,8.84,24.3,15.86,4.64,63.18,94.58,61.62,1.15,23.56,0.53,98.03,1.14,0.45,4599.99,284.54,Tennessee
1910,21.89,38.0,17.04,9.06,53.38,92.13,63.34,1.26,38.36,6.19,93.34,0.2,0.36,5448.56,413.19,Tennessee
1911,4.64,13.48,10.08,3.28,79.79,93.87,33.4,1.84,14.34,15.84,78.84,2.37,5.02,4767.39,570.7,Tennessee
1912,7.44,21.3,17.76,2.2,72.19,92.29,64.04,0.27,14.44,3.44,95.17,1.08,0.57,10698.06,627.84,Tennessee
1913,18.61,33.81,17.07,5.58,58.95,91.92,55.06,0.28,19.92,7.17,91.55,0.47,1.44,4497.01,878.96,Tennessee
1914,17.27,36.09,11.55,6.6,60.45,92.05,61.34,1.98,28.5,19.12,80.38,0.27,0.46,4477.54,930.28,Tennessee
1915,13.8,28.92,25.88,6.58,55.68,92.63,56.84,11.37,35.57,5.9,93.09,0.65,0.64,5064.91,234.82,Tennessee
1916,13.33,32.56,17.12,6.9,57.5,92.61,55.91,1.37,27.14,40.25,59.13,0.44,0.53,9213.38,1691.21,Tennessee
1917,1.05,6.93,29.42,3.56,72.82,96.58,87.34,1.31,32.31,0.19,97.05,1.69,2.54,3715.75,131.68,Utah
1918,1.7,9.1,22.85,3.21,70.81,98.06,91.06,7.14,60.71,0.06,98.01,0.86,2.06,3302.11,190.84,Utah
1919,4.69,16.96,30.44,5.58,61.65,90.37,49.38,6.81,33.37,1.72,87.02,4.73,9.7,9746.54,797.66,Utah
1920,2.22,11.27,15.58,4.05,71.88,96.47,80.52,0.36,39.29,0.96,94.52,1.73,5.24,3541.18,368.05,Utah
1921,2.4,10.15,34.54,5.85,56.78,96.85,39.91,2.85,36.74,0.26,94.07,2.73,4.17,3935.3,157.99,Utah
1922,2.94,9.64,36.83,6.84,62.38,96.45,43.24,0.25,29.06,0.59,91.36,5.11,3.13,3588.95,89.45,Utah
1923,8.54,26.28,13.24,7.12,63.96,93.12,40.5,3.8,16.96,0.39,87.04,3.87,15.3,9307.97,493.73,Utah
1924,3.16,14.94,12.98,6.41,61.83,96.79,73.76,5.56,49.07,0.01,98.55,0.25,2.19,3681.47,108.49,Utah
1925,3.44,22.66,11.22,10.08,57.91,93.29,74.47,7.47,45.11,0.36,93.48,0.86,11.26,4586.91,198.28,Utah
1926,2.54,14.49,19.34,4.52,60.48,96.1,68.34,1.18,40.59,0.07,98.05,0.58,1.85,3623.5,254.39,Utah
1927,6.87,16.35,20.05,6.09,61.51,97.02,75.44,3.97,46.83,0.05,97.69,0.77,2.4,3794.88,188.13,Utah
1928,1.1,6.32,31.19,4.34,68.29,98.24,88.84,5.26,40.35,0.2,97.86,0.97,1.82,2011.21,44.86,Utah
1929,7.78,24.93,16.21,8.2,57.63,89.13,58.81,13.16,46.7,2.72,87.44,1.76,12.0,7709.63,577.28,Utah
1930,1.6,8.4,30.51,3.62,64.65,97.08,76.42,0.3,35.12,0.1,98.24,0.95,1.6,2640.39,137.16,Utah
1931,1.96,15.77,20.38,3.27,68.89,94.86,60.97,0.63,25.67,0.66,95.8,1.48,4.24,8969.4,275.53,Utah
1932,1.52,13.93,20.49,5.59,63.71,97.63,79.16,10.71,48.81,0.08,98.09,0.45,2.45,2712.74,103.43,Utah
1933,0.2,5.85,32.44,5.32,70.43,97.7,84.52,0.0,26.76,0.08,98.44,0.78,1.39,3080.42,127.76,Utah
1934,2.91,13.65,15.91,3.67,75.04,95.73,78.77,1.21,37.42,0.28,94.01,1.92,6.49,3254.08,90.01,Utah
1935,6.54,27.29,9.56,7.93,64.04,88.7,38.91,3.02,27.71,1.32,88.01,3.45,9.69,14142.21,602.73,Utah
1936,3.54,13.46,12.17,6.5,60.9,94.66,54.82,1.44,28.74,4.59,85.69,4.03,8.29,2836.08,180.13,Utah
1937,2.66,12.8,25.16,4.63,63.29,95.42,72.71,0.0,36.89,0.83,95.23,1.81,3.44,4704.46,173.4,Utah
1938,3.15,11.25,26.79,5.83,61.96,93.25,63.39,1.02,28.23,0.29,95.4,0.55,1.76,3421.94,93.16,Utah
1939,3.87,15.92,22.23,7.05,60.34,94.72,74.9,1.82,37.82,0.07,94.75,0.91,5.01,3842.98,94.16,Utah
1940,2.42,10.02,30.45,4.35,64.88,97.88,67.87,1.57,28.87,0.13,96.39,1.54,3.02,4083.91,76.24,Utah
1941,13.83,33.47,18.06,9.5,51.29,85.28,66.47,6.94,67.73,9.78,84.1,0.45,2.48,5292.15,1134.5,Oklahoma
1942,7.06,21.78,21.57,7.06,62.66,84.13,59.51,11.03,50.46,15.98,74.78,2.36,4.95,9710.83,1389.87,Oklahoma
1943,11.77,31.18,9.5,10.72,45.75,83.16,64.59,4.99,72.34,23.93,63.14,0.31,1.32,6252.75,995.75,Oklahoma
1944,4.19,17.79,13.91,4.53,72.49,91.52,74.09,4.06,46.3,1.78,90.19,1.28,3.36,3903.95,331.36,Oklahoma
1945,5.03,17.74,25.82,6.09,62.75,88.22,55.81,11.02,50.29,13.57,79.35,1.4,2.6,6544.31,1304.78,Oklahoma
1946,5.45,23.07,9.65,7.85,60.32,85.33,67.98,20.13,56.71,10.97,81.31,1.78,2.95,4946.02,292.91,Oklahoma
1947,5.53,15.96,14.57,3.92,68.09,92.51,71.79,5.38,53.16,1.33,91.88,0.53,1.17,2802.24,145.47,Oklahoma
1948,11.13,27.8,9.97,7.84,48.65,85.51,67.8,4.2,65.93,9.0,80.73,0.54,4.62,4479.11,509.56,Oklahoma
1949,4.16,12.86,38.05,6.05,63.66,89.5,51.04,3.74,41.89,3.57,87.49,3.21,2.38,4965.56,230.0,Oklahoma
1950,10.49,28.02,15.81,7.81,52.64,87.22,66.56,1.55,50.59,11.75,77.39,0.55,2.57,9448.19,724.52,Oklahoma
1951,2.53,9.65,43.46,3.89,70.3,91.06,67.79,0.43,39.63,3.1,91.76,2.02,1.76,3298.75,160.72,Oklahoma
1952,5.08,20.81,19.62,6.17,63.87,86.78,64.83,1.96,24.83,1.95,92.19,1.53,2.38,4514.91,154.31,Oklahoma
1953,4.25,16.93,13.02,4.37,72.18,92.31,77.72,1.72,54.3,0.73,94.12,0.42,2.42,2841.69,171.7,Oklahoma
1954,14.32,31.14,23.89,10.5,49.17,86.82,54.26,2.53,50.89,1.26,84.15,0.88,1.91,6023.28,360.5,Oklahoma
1955,4.35,10.45,44.3,6.22,56.42,89.86,39.71,0.94,45.09,3.73,87.56,4.63,1.8,3799.28,267.59,Oklahoma
1956,13.4,34.63,11.75,9.04,45.81,89.22,67.39,2.69,53.45,7.67,81.28,0.41,1.25,4078.29,428.7,Oklahoma
1957,13.52,24.6,29.54,9.79,51.19,89.78,49.48,2.14,30.34,2.51,68.29,0.38,1.77,5308.11,278.92,Oklahoma
1958,7.5,20.03,21.89,4.86,59.77,87.3,70.01,2.56,53.75,2.93,90.16,0.69,1.93,4373.02,236.38,Oklahoma
1959,12.72,29.43,23.32,8.39,51.63,87.75,56.21,3.97,41.14,4.25,81.41,0.58,1.26,4783.1,532.85,Oklahoma
1960,7.49,24.95,14.8,5.44,64.28,89.92,70.89,4.73,64.67,1.64,91.75,0.22,1.51,4295.96,391.64,Oklahoma
1961,11.28,31.06,15.97,6.21,51.58,85.37,63.75,3.75,54.83,18.85,69.02,0.53,1.5,7048.29,1153.03,Oklahoma
1962,11.66,28.99,13.82,9.0,47.75,90.05,67.68,1.84,53.68,1.36,81.06,0.4,1.0,5613.23,400.42,Oklahoma
1963,2.62,11.55,30.52,3.57,66.29,92.13,68.5,1.29,52.19,9.84,85.65,1.14,2.06,7721.87,603.84,Oklahoma
1964,5.67,15.49,19.5,4.96,71.81,94.31,73.61,1.36,45.0,0.72,93.79,1.59,2.05,3986.8,132.89,Oklahoma
1965,3.4,10.38,24.75,3.76,72.26,94.3,74.34,1.55,47.42,3.12,91.69,0.96,2.12,2916.07,175.54,Oklahoma
1966,11.58,30.55,13.97,9.12,50.99,87.72,64.32,2.7,56.67,3.41,82.62,0.77,1.96,5340.46,438.5,Oklahoma
1967,6.18,17.59,31.62,4.6,57.3,88.09,71.42,2.69,57.99,3.33,88.58,1.12,1.76,4597.29,499.32,Oklahoma
1968,9.48,25.2,15.21,5.27,58.69,92.36,63.34,2.11,53.4,2.58,79.88,0.63,1.66,3255.87,210.67,Oklahoma
1969,13.15,33.01,12.64,8.24,54.45,81.92,64.94,6.78,57.63,3.34,90.96,0.35,4.17,4881.25,234.68,Oklahoma
1970,5.06,17.72,16.81,6.58,63.72,89.25,62.98,1.59,43.65,16.27,77.07,1.74,2.67,5817.74,513.0,Oklahoma
1971,11.11,29.49,12.41,5.72,57.41,91.23,71.84,5.24,56.29,4.99,86.37,0.38,1.44,4946.5,279.58,Oklahoma
1972,10.08,26.9,13.74,4.48,61.27,84.99,67.59,1.66,63.94,0.2,95.12,0.49,3.3,3096.81,463.3,Oklahoma
1973,8.47,24.18,17.76,6.61,57.86,84.02,65.63,4.42,63.46,4.41,91.02,1.26,2.12,7318.13,901.76,Oklahoma
1974,5.78,18.47,18.98,9.2,60.28,85.4,57.88,2.97,41.97,19.33,70.78,3.25,6.34,6066.55,952.59,Oklahoma
1975,10.56,24.61,17.31,7.72,59.38,86.73,54.79,3.47,57.59,12.19,76.65,1.68,11.83,5699.9,307.5,Oklahoma
1976,11.76,27.29,17.94,7.18,50.83,86.36,69.54,2.26,64.13,4.26,89.42,0.54,3.44,4183.11,228.66,Oklahoma
1977,9.36,21.39,20.71,8.12,58.52,88.74,51.44,2.07,22.06,4.28,75.25,2.2,29.25,9943.53,969.6,Arizona
1978,27.72,42.85,9.37,11.09,55.0,88.13,60.91,4.53,18.88,4.62,58.93,1.26,51.15,7265.84,781.32,Arizona
1979,5.73,27.56,10.13,6.64,53.26,65.59,62.43,0.35,21.86,0.52,95.28,0.72,6.5,7341.18,807.0,Arizona
1980,36.43,51.9,9.47,19.22,40.11,92.7,63.15,4.11,43.99,1.07,71.46,0.47,83.47,6854.13,161.69,Arizona
1981,3.11,9.86,23.83,5.47,69.12,90.29,45.97,0.48,31.87,11.97,77.37,5.22,11.78,3115.14,111.07,Arizona
1982,1.46,4.27,58.51,3.36,56.34,90.91,95.37,1.16,37.96,0.27,97.48,1.53,2.03,4247.56,140.18,Arizona
1983,5.6,16.54,16.87,4.62,59.93,83.18,82.89,1.49,43.58,2.19,86.95,1.45,15.52,3629.48,410.47,Arizona
1984,4.97,15.21,20.99,5.11,64.22,76.79,60.89,4.24,18.79,1.85,90.07,1.51,10.88,6744.72,719.23,Arizona
1985,10.37,29.89,7.25,6.82,45.31,60.38,76.94,5.66,25.74,0.38,96.39,0.35,5.62,4569.52,389.09,Arizona
1986,3.32,10.08,36.75,5.19,69.9,90.38,51.58,0.61,20.97,3.2,86.85,4.05,10.88,7720.02,556.4,Arizona
1987,14.88,28.01,14.24,7.9,60.92,87.72,62.48,2.42,25.3,5.16,76.11,0.81,34.49,13735.28,1392.77,Arizona
1988,4.85,13.08,32.75,7.14,64.11,88.38,49.89,0.79,29.48,2.48,79.64,1.43,15.2,8139.16,493.46,Arizona
1989,3.06,9.23,29.04,4.24,75.37,88.04,68.94,0.86,26.77,1.59,90.32,1.71,11.59,3514.55,242.12,Arizona
1990,5.78,14.24,26.2,4.54,74.41,90.06,67.7,1.35,26.32,2.56,85.18,2.38,17.28,5202.98,223.64,Arizona
1991,5.4,16.66,23.51,6.89,45.52,85.71,64.6,0.89,26.49,0.48,95.25,0.56,7.14,5118.91,438.76,Arizona
1992,2.69,9.18,34.51,4.4,64.1,83.42,64.14,0.08,23.68,0.76,96.02,1.23,4.77,5041.57,251.6,Arizona
1993,5.19,20.98,13.3,3.19,52.39,77.22,74.19,0.17,23.48,0.24,97.89,0.46,3.66,4810.08,196.89,Arizona
1994,6.74,17.42,17.7,5.99,67.95,87.67,62.1,0.29,24.8,3.01,84.98,2.13,15.47,7045.06,817.33,Arizona
1995,8.79,21.28,19.94,6.64,64.94,87.65,59.12,3.78,26.56,5.19,81.69,1.66,20.04,7817.4,1097.07,Arizona
1996,32.9,51.22,7.94,13.67,52.73,95.34,59.03,2.71,34.11,0.39,70.0,0.36,91.97,8787.61,822.2,Arizona
1997,5.45,14.97,28.11,3.93,76.18,93.37,71.96,0.52,32.9,0.98,88.96,2.17,14.87,3885.91,367.13,Colorado
1998,5.4,15.88,31.31,6.45,57.7,93.47,54.44,0.93,19.31,0.31,89.69,1.09,11.62,7653.57,361.75,Colorado
1999,11.86,23.42,25.08,5.67,62.52,94.4,53.86,1.79,29.91,0.67,89.1,1.0,20.36,6443.62,203.69,Colorado
2000,9.71,22.38,13.15,4.52,60.0,90.11,61.01,4.01,58.44,0.18,93.51,0.23,10.62,4328.47,161.02,Colorado
2001,2.74,7.72,42.86,3.24,79.53,96.38,77.93,0.58,37.57,0.83,94.56,2.48,5.39,2315.54,302.76,Colorado
2002,3.07,11.62,25.05,5.17,72.09,94.8,72.76,7.85,30.22,0.57,94.28,1.98,7.44,3574.9,266.81,Colorado
2003,7.68,20.8,29.05,6.77,62.99,88.03,49.19,6.41,35.32,12.84,72.11,2.35,22.96,6915.98,1038.27,Colorado
2004,3.3,11.94,33.41,5.14,64.64,92.39,56.93,1.35,28.44,0.99,93.95,2.62,4.93,4340.24,286.09,Colorado
2005,8.37,22.87,17.91,8.53,52.4,93.52,50.37,2.93,32.77,0.82,91.82,0.99,11.11,8249.35,577.61,Colorado
2006,11.46,25.18,13.7,9.17,43.99,90.19,65.61,1.27,39.27,1.35,95.71,0.34,7.87,4642.41,223.06,Colorado
2007,3.0,11.6,23.76,4.19,77.03,93.17,65.23,0.39,26.18,0.99,90.64,3.69,11.48,4810.2,320.3,Colorado
2008,2.63,10.15,35.7,4.62,67.42,94.09,60.6,0.34,21.42,0.88,96.09,1.39,5.21,2706.47,278.64,Colorado
2009,1.66,8.25,27.88,3.76,75.78,95.83,73.59,0.53,27.18,0.67,94.31,2.14,5.61,3525.44,259.69,Colorado
2010,2.13,5.08,58.87,5.05,66.32,95.62,46.15,0.63,18.75,1.26,92.53,3.85,4.83,6441.54,208.56,Colorado
2011,2.53,9.7,26.3,4.71,74.15,89.23,58.69,2.77,34.71,11.43,82.41,3.77,6.65,6499.74,1807.31,Colorado
2012,5.78,19.75,19.03,4.95,65.25,88.89,51.83,0.97,29.71,1.21,93.83,1.53,7.99,7391.62,787.17,Colorado
2013,6.13,15.84,18.6,5.03,64.93,95.5,63.81,0.76,28.85,0.3,94.87,0.71,6.77,3295.53,372.83,Colorado
2014,3.56,16.94,13.84,5.34,70.75,94.13,63.51,0.33,40.13,1.64,90.68,2.03,14.58,5061.58,330.1,Colorado
2015,3.6,8.55,42.71,5.64,64.74,95.28,52.68,0.84,25.54,0.98,93.3,2.39,7.06,4344.48,383.57,Colorado
2016,3.03,11.82,29.63,4.78,70.2,92.78,60.5,0.7,22.33,1.04,93.15,1.93,9.1,5650.82,493.93,Colorado
2017,3.73,12.38,26.69,6.73,65.79,89.08,54.72,1.28,35.47,7.16,85.63,2.46,9.3,5965.75,510.78,Colorado
2018,13.8,39.44,3.37,10.59,57.45,89.52,58.9,4.46,48.21,2.86,84.88,1.14,35.93,11402.45,1509.31,Colorado
2019,12.19,26.79,13.77,9.28,49.54,93.79,64.81,8.2,52.92,2.18,82.95,0.63,39.51,5183.01,1684.94,Colorado
2020,6.1,15.48,20.45,5.98,68.92,95.56,62.23,1.1,21.43,0.38,92.74,1.23,11.09,4498.47,180.36,Colorado
2021,12.15,29.5,13.03,8.17,59.84,89.81,66.1,2.03,37.08,1.08,82.3,1.41,34.61,5111.18,255.86,Colorado
2022,2.21,7.51,36.94,2.63,75.34,89.43,57.0,0.48,16.88,2.55,95.22,1.36,1.85,2243.88,60.9,Georgia
2023,11.35,30.5,21.1,7.67,59.19,90.61,50.1,2.32,43.96,43.48,55.19,0.87,1.13,6354.87,958.15,Georgia
2024,11.29,35.51,7.38,6.32,63.76,90.16,59.49,0.73,30.96,19.14,76.84,2.43,2.69,10029.92,1358.47,Georgia
2025,17.43,37.86,17.47,10.62,51.28,91.96,53.24,2.95,41.73,52.91,46.31,0.39,0.48,5183.18,607.8,Georgia
2026,14.0,33.63,17.83,10.85,55.03,91.25,47.16,5.94,30.71,54.99,44.22,0.43,0.83,9960.24,1363.32,Georgia
2027,11.35,29.91,16.56,7.77,57.11,88.39,50.67,15.67,54.75,51.31,46.85,1.15,1.42,7902.86,987.42,Georgia
2028,9.18,25.0,17.15,8.29,68.81,80.03,22.24,3.03,27.53,74.45,21.07,3.24,1.98,14131.86,1874.95,Georgia
2029,15.48,38.02,15.86,8.71,53.51,90.31,61.67,0.49,41.46,44.43,54.58,0.66,0.76,12666.44,1724.14,Georgia
2030,15.97,34.89,18.42,6.6,56.0,90.45,60.3,1.55,52.89,52.56,46.93,0.17,0.49,7995.1,591.24,Georgia
2031,23.43,45.64,13.36,7.72,51.85,90.8,53.15,3.96,46.85,45.09,54.09,0.17,1.59,8396.95,1278.63,Georgia
2032,13.78,31.82,24.89,5.04,61.93,90.71,47.35,0.28,25.88,23.5,68.77,1.2,7.91,7787.5,1232.52,Georgia
2033,15.03,37.67,10.36,9.38,52.51,89.28,49.5,6.89,46.89,58.24,40.93,0.43,0.89,9833.62,2089.44,Georgia
2034,17.74,36.57,17.51,7.38,53.97,91.67,51.38,5.77,38.59,29.71,68.79,0.75,1.65,9160.57,1884.24,Georgia
2035,2.64,7.71,45.56,2.64,74.91,89.52,67.77,0.09,38.47,4.86,92.15,1.78,2.68,3855.9,194.49,Georgia
2036,2.18,5.7,37.87,4.22,66.33,94.94,82.17,0.0,23.87,3.97,92.37,3.21,2.39,917.97,11.72,Georgia
2037,18.2,36.91,16.75,8.37,51.75,90.73,59.12,1.0,53.65,46.17,52.96,0.72,0.53,7165.89,825.36,Georgia
2038,23.98,49.73,8.74,11.64,51.04,93.13,50.47,1.86,24.54,45.42,54.12,0.15,0.99,12493.54,1334.6,Georgia
2039,5.7,15.33,34.13,3.92,76.17,88.19,43.09,1.31,10.32,15.87,80.22,2.26,3.55,8474.42,447.45,Georgia
2040,15.65,36.08,15.32,8.38,54.52,90.5,49.67,12.65,42.99,52.19,47.15,0.42,0.62,9176.31,820.1,Georgia
2041,7.22,18.66,28.25,5.33,67.57,85.78,33.44,1.61,17.59,20.53,76.27,1.84,3.21,10025.33,845.51,Georgia
2042,19.62,39.17,14.2,5.73,60.56,92.09,57.5,0.73,34.96,17.63,81.33,0.42,1.09,5562.05,716.27,Georgia
2043,18.01,40.25,15.17,6.76,51.74,89.61,61.12,3.02,45.36,46.98,52.39,0.17,1.87,7781.56,985.78,Georgia
2044,20.25,43.86,11.17,8.17,46.8,87.09,59.03,2.47,62.92,48.72,50.57,0.46,0.66,9118.29,730.58,Georgia
2045,11.26,28.48,16.61,7.16,60.99,92.89,53.87,2.78,30.19,38.02,58.99,1.4,2.95,5857.78,611.05,Georgia
2046,8.27,24.64,21.32,4.29,70.97,92.66,57.33,0.82,24.9,5.68,91.57,1.89,1.82,5297.13,364.21,Georgia
2047,20.83,42.8,17.41,9.64,45.99,87.17,42.85,4.91,57.93,55.99,43.04,0.61,0.75,9292.57,845.39,Georgia
2048,20.39,42.35,16.2,8.82,56.69,89.25,48.8,3.91,28.46,42.35,56.71,0.77,0.59,9843.79,1138.05,Georgia
2049,13.76,34.07,18.55,7.35,58.12,90.95,49.49,1.56,31.91,24.78,73.19,0.91,2.56,7162.88,1108.14,Georgia
2050,3.23,12.18,19.21,7.66,70.03,93.37,43.88,2.06,33.02,35.62,57.31,3.28,6.86,5833.06,304.71,Georgia
2051,9.8,27.75,18.0,8.58,63.19,85.34,49.67,8.53,30.24,66.34,31.63,0.72,1.9,12154.08,1577.48,Georgia
2052,10.96,30.13,26.65,9.13,56.97,85.22,43.1,12.77,34.35,67.07,31.05,0.89,1.91,13325.77,4026.59,Georgia
2053,17.3,35.69,20.73,7.5,55.98,89.51,39.86,0.58,37.25,29.47,69.3,0.64,1.54,7898.5,800.14,Georgia
2054,20.61,38.15,20.04,5.78,64.46,91.4,45.67,1.34,23.97,10.65,83.43,1.02,6.53,6348.23,595.42,Georgia
2055,3.39,12.2,21.82,3.1,69.48,94.15,84.24,0.0,19.59,0.59,98.3,0.7,0.78,3280.91,81.34,Georgia
2056,6.65,19.26,14.83,5.57,66.22,92.45,57.06,1.1,24.84,24.95,72.68,1.44,1.8,5367.71,260.89,Georgia
2057,7.97,20.56,40.51,5.77,61.98,92.55,52.66,11.91,48.12,38.74,59.91,0.89,1.07,6798.44,1026.28,Georgia
2058,13.55,30.65,26.7,7.5,49.33,91.21,45.07,0.4,21.34,31.59,66.91,1.07,0.85,4070.92,353.53,Georgia
2059,13.76,30.81,12.8,8.01,50.9,88.51,62.93,3.41,54.58,1.7,97.7,0.3,0.29,3824.15,216.8,West Virginia
2060,12.65,26.07,11.35,6.7,49.1,94.77,72.53,2.38,54.17,4.14,95.21,0.43,0.46,2032.29,241.28,West Virginia
2061,12.26,29.67,17.34,5.75,46.99,87.18,70.0,2.21,65.84,22.62,76.87,0.36,0.35,2857.37,324.52,West Virginia
2062,11.51,25.28,18.43,6.66,52.57,87.8,61.26,5.84,66.89,4.46,94.67,0.72,0.3,3060.45,534.04,West Virginia
2063,14.37,35.59,8.71,9.34,43.98,92.2,68.48,4.17,56.94,1.28,98.36,0.2,1.13,3617.57,36.91,West Virginia
2064,10.93,28.67,14.11,11.12,44.96,85.96,63.08,2.54,66.85,3.52,95.95,0.3,1.4,2627.42,84.57,West Virginia
2065,6.27,14.84,44.17,8.03,46.44,92.0,44.37,1.2,39.57,3.48,91.95,4.07,1.09,4784.99,360.85,West Virginia
2066,14.44,32.13,16.72,8.38,53.53,90.55,52.32,3.65,37.46,8.56,90.13,0.58,1.16,8076.15,387.44,West Virginia
2067,11.89,27.58,20.85,10.76,45.3,87.8,57.07,4.02,58.99,6.75,92.52,0.46,0.54,5957.57,563.33,West Virginia
2068,13.48,28.37,19.3,8.32,44.61,88.01,61.65,3.93,65.86,22.25,76.07,1.3,0.63,8097.01,1199.16,West Virginia
2069,10.55,25.74,16.64,13.48,43.58,87.14,64.91,4.92,67.14,6.65,92.61,0.36,0.63,3682.23,521.89,West Virginia
2070,6.53,17.43,22.6,4.83,57.95,92.26,67.16,1.95,44.94,4.05,94.94,0.73,0.56,2921.28,208.13,West Virginia
2071,9.19,22.75,28.6,7.34,53.1,90.02,55.46,3.21,48.81,14.25,84.1,1.28,0.62,10780.37,1368.23,West Virginia
2072,6.7,18.05,20.94,4.53,58.06,93.55,76.38,0.32,40.19,0.49,98.82,0.57,0.23,2683.9,27.11,West Virginia
2073,13.59,29.43,15.85,6.21,64.18,92.38,76.23,1.6,53.65,0.1,99.52,0.13,0.44,1153.0,89.61,Rhode Island
2074,10.71,33.24,13.49,5.1,62.21,96.25,73.52,4.11,47.04,0.57,98.69,0.57,0.66,3360.24,91.31,Rhode Island
2075,5.93,15.88,32.16,5.96,65.27,85.5,41.6,0.95,37.09,8.08,88.65,1.41,2.8,8754.78,1185.33,Rhode Island
2076,16.58,38.37,13.06,7.98,63.08,93.98,45.84,3.52,38.08,3.59,89.25,0.65,7.17,5702.23,458.28,Rhode Island
2077,6.04,22.18,21.26,5.44,63.59,95.15,74.41,2.23,36.85,0.79,97.97,0.83,0.99,4252.66,423.52,Rhode Island
2078,24.71,53.08,5.65,9.85,56.41,90.54,23.71,3.03,37.32,4.22,77.43,0.77,29.02,5038.73,1483.15,Rhode Island
2079,6.92,19.22,25.24,4.82,63.0,97.24,80.47,0.57,44.25,0.55,98.55,0.67,0.59,1365.91,75.88,Rhode Island
2080,2.91,11.13,46.4,3.98,64.35,96.36,89.04,1.89,54.72,0.33,98.5,0.96,0.79,1907.48,82.38,Rhode Island
2081,18.95,34.96,19.66,7.24,61.05,93.67,65.23,3.37,44.64,0.46,98.78,0.46,1.9,1736.87,116.1,Rhode Island
2082,19.97,43.81,9.12,9.35,57.82,93.77,35.47,1.29,27.85,2.64,93.3,2.98,2.63,2444.09,353.39,Rhode Island
2083,5.67,15.0,27.6,4.74,69.67,92.72,49.67,0.77,46.42,4.6,92.0,2.11,2.73,2133.67,786.89,Rhode Island
2084,10.72,25.34,22.52,5.4,65.37,95.96,75.52,1.99,37.53,0.24,98.94,0.4,1.52,2670.85,624.31,Rhode Island
2085,12.67,28.52,20.77,6.22,61.79,97.24,80.8,2.83,43.4,0.16,99.05,0.66,0.53,1995.2,535.75,Rhode Island
2086,13.46,29.53,19.05,5.39,64.42,93.8,82.19,2.84,55.97,0.25,99.26,0.32,1.12,2489.71,48.01,Rhode Island
2087,2.78,10.16,44.18,4.07,65.12,95.41,74.02,2.8,38.32,0.41,98.0,1.34,0.65,2377.75,84.02,Rhode Island
2088,4.61,14.46,38.97,5.25,59.1,75.75,69.86,2.02,65.98,1.47,93.38,2.98,1.24,1776.18,93.7,Rhode Island
2089,16.42,37.24,21.63,9.18,54.98,88.19,36.15,7.61,34.39,14.83,69.93,5.94,15.54,9460.97,916.52,Rhode Island
2090,14.14,30.69,15.29,5.21,64.04,93.9,59.1,0.34,51.03,0.31,99.05,0.4,1.2,3167.46,8.82,Rhode Island
2091,9.2,25.57,14.17,5.7,66.47,94.92,80.34,1.0,57.26,0.26,99.0,0.37,0.84,2379.35,125.06,Rhode Island
2092,14.33,33.08,15.97,5.57,61.49,95.88,60.35,1.63,39.16,4.35,92.11,0.58,1.68,2939.22,150.88,Rhode Island
2093,8.52,26.03,21.11,5.96,58.19,96.18,66.36,0.94,32.56,2.42,95.08,1.77,2.01,3413.65,166.71,Rhode Island
2094,10.16,29.18,20.36,6.12,62.61,93.8,59.32,0.23,17.9,1.04,97.08,1.18,1.78,2640.32,241.68,Rhode Island
2095,5.94,13.7,34.67,5.48,66.71,87.26,72.11,1.74,59.44,0.9,97.62,1.06,1.04,1176.33,139.76,Rhode Island
2096,8.52,23.89,22.57,4.91,63.54,96.66,64.52,1.23,39.09,0.23,98.28,1.05,1.01,3771.56,75.22,Rhode Island
2097,3.47,12.82,37.07,5.3,66.82,71.2,57.88,1.44,77.15,0.82,97.15,0.88,1.03,2913.4,428.64,Rhode Island
2098,8.65,24.37,20.43,7.34,61.81,80.51,61.56,0.49,65.92,0.6,97.87,1.04,0.83,1467.72,65.03,Rhode Island
2100,16.97,42.18,7.21,10.58,46.83,91.3,59.07,5.67,44.29,58.37,41.41,0.07,0.23,9695.12,2758.9,Alabama
2103,8.51,25.0,18.49,5.36,65.49,95.0,77.32,2.23,41.23,13.94,85.03,0.6,0.78,4972.85,1205.17,Alabama
2104,15.64,32.68,22.56,7.55,51.65,90.95,54.95,0.0,26.61,33.74,65.55,0.39,0.45,453.77,63.81,Alabama
2105,16.55,39.6,14.21,4.75,58.71,93.11,64.84,2.35,32.71,28.05,71.62,0.18,0.12,900.37,341.75,Alabama
2106,15.03,34.2,13.58,7.43,53.23,91.87,65.74,2.35,45.69,23.65,75.76,0.23,0.38,4662.16,241.31,Alabama
2111,9.0,25.16,21.42,9.13,55.14,91.09,58.07,6.83,44.15,38.93,59.62,1.01,1.02,7955.35,1076.95,Alabama
